month,best_est,lat,lon
2023-08-01,10,21.96506,95.03061
2021-03-01,1,16.79845,96.150408
2021-03-01,6,21.608889,94.851243
2021-06-01,53,21.439827,93.762208
2021-06-01,4,22.640507,93.601841
2021-06-01,2,21.439827,93.762208
2022-04-01,3,21.993269,96.099257
2022-06-01,1,21.27608,94.88544
2022-06-01,1,21.27608,94.88544
2022-06-01,2,21.96506,95.03061
2022-06-01,2,22.790157,95.765001
2022-06-01,3,22.412343,95.083083
2022-06-01,4,19.26302,97.06431
2022-11-01,3,15.260201,97.932235
2022-12-01,2,21.674599,94.882795
2022-12-01,1,21.674599,94.882795
2022-12-01,2,21.674599,94.882795
2022-12-01,4,24.215426,96.37562
2022-12-01,2,23.06667,95.53333
2022-12-01,4,19.28195,96.1536
2023-08-01,3,21.911791,95.243136
2023-08-01,1,22.31158,96.291
2023-08-01,1,22.19911,94.13755
2023-08-01,1,23.760029,96.233117
2023-08-01,1,22.69915,93.428201
2023-08-01,3,23.304259,95.707707
2023-07-01,5,21.026495,95.648518
2021-03-01,1,22,96.083333
2021-03-01,2,16.794716,96.20821
2021-03-01,8,22,96.083333
2021-06-01,10,22.370025,94.788904
2021-06-01,2,22.149919,94.883721
2021-06-01,17,22.549555,93.381218
2021-09-01,11,19.7381,96.20742
2022-04-01,1,18.264036,97.510307
2022-04-01,1,22.73076,95.67415
2022-04-01,2,22.87306,95.34425
2022-04-01,2,24.196338,94.416816
2022-05-01,23,21.56003,95.193129
2023-07-01,3,21.026495,95.648518
2023-08-01,6,23.304259,95.707707
2023-08-01,11,21.100851,98.112001
2021-03-01,2,16.79845,96.150408
2021-03-01,1,20.88421,94.816472
2021-03-01,1,16.848686,96.121471
2021-06-01,10,22.416722,93.869094
2021-09-01,1,16.6395,97.411566
2021-08-01,1,25.542058,97.305879
2023-10-01,13,23.702184,94.591836
2021-03-01,3,17,96.16667
2021-03-01,2,17.333217,96.483395
2021-05-01,25,16.36824,98.558498
2022-04-01,4,19.75,96.1
2022-04-01,1,17.06328,96.64939
2022-05-01,20,23.957135,98.129121
2022-06-01,18,22.790157,95.765001
2023-06-01,2,18.18867,96.34958
